Source;Target;Type;Weight
36360816693;5160;Directed;-88
36360816693;59;Directed;-84
36360816693;58;Directed;-87
36360816693;5168;Directed;-88
36360816693;57;Directed;-79
36360816693;56;Directed;-90
36360816693;50;Directed;-68
36360816693;524;Directed;-85
36360816693;518;Directed;-88
36360816693;520;Directed;-80
36360816693;522;Directed;-86
36360816693;523;Directed;-87
36360816693;513;Directed;-75
36360816693;512;Directed;-79
133;130;Directed;None
133;179;Directed;None
132;139;Directed;None
132;136;Directed;None
132;1214;Directed;None
132;1117;Directed;None
130;133;Directed;None
130;178;Directed;None
130;179;Directed;None
130;1214;Directed;None
130;1134;Directed;None
136;1211;Directed;None
136;198;Directed;-70
136;1214;Directed;-63
136;1133;Directed;-78
136;192;Directed;-69
136;182;Directed;-77
136;132;Directed;None
136;180;Directed;-73
136;181;Directed;-78
136;1221;Directed;None
136;1117;Directed;-77
136;1108;Directed;None
90;9;Directed;-77
90;92;Directed;None
90;95;Directed;-76
90;104459421554;Directed;-80
139;151;Directed;-87
139;1214;Directed;-90
139;140;Directed;None
139;1133;Directed;-81
139;192;Directed;-91
139;182;Directed;-83
139;132;Directed;None
139;180;Directed;-82
139;136;Directed;-82
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-76
95;93;Directed;-68
95;104459421554;Directed;-81
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-57
3;3195;Directed;-71
3;3190;Directed;-73
3;3199;Directed;-89
818;832;Directed;-85
818;830;Directed;-86
818;86;Directed;-82
818;819;Directed;-75
818;88;Directed;-87
818;825;Directed;-72
818;827;Directed;None
818;225877267718;Directed;-82
818;817;Directed;-59
819;818;Directed;-77
819;225877267718;Directed;-49
819;817;Directed;-63
104459421554;2206;Directed;-85
104459421554;2207;Directed;None
104459421554;2209;Directed;-67
104459421554;9;Directed;-67
104459421554;2197;Directed;-81
104459421554;2165;Directed;-78
104459421554;2199;Directed;-80
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;810;Directed;None
813;89;Directed;None
813;825;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
814;81;Directed;None
815;830;Directed;-83
815;834;Directed;None
815;88;Directed;-80
815;825;Directed;-84
815;81;Directed;-87
815;86;Directed;-87
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-55
817;819;Directed;-60
817;225877267718;Directed;-53
719;77;Directed;-68
719;716;Directed;-86
719;713;Directed;-73
717;76;Directed;-72
716;77;Directed;-64
716;79831339542;Directed;-82
716;713;Directed;-76
716;719;Directed;-86
716;720;Directed;-82
715;714;Directed;None
715;74;Directed;None
715;73;Directed;-61
715;71;Directed;-56
715;721;Directed;-58
715;722;Directed;-86
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;719;Directed;-69
713;716;Directed;-77
713;77;Directed;-56
713;724;Directed;-79
713;725;Directed;-70
713;79831339542;Directed;-82
