Source;Target;Type;Weight
36360816693;5160;Directed;-88
36360816693;59;Directed;-81
36360816693;58;Directed;-87
36360816693;5168;Directed;-87
36360816693;54;Directed;-84
36360816693;57;Directed;-79
36360816693;56;Directed;-90
36360816693;50;Directed;-65
36360816693;524;Directed;-82
36360816693;518;Directed;-88
36360816693;520;Directed;-81
36360816693;522;Directed;-86
36360816693;523;Directed;-85
36360816693;513;Directed;-75
36360816693;512;Directed;-79
132;139;Directed;None
132;136;Directed;None
132;1214;Directed;None
132;1117;Directed;None
130;178;Directed;None
130;1214;Directed;None
130;1134;Directed;None
136;1211;Directed;None
136;198;Directed;-67
136;1214;Directed;-66
136;1133;Directed;-77
136;192;Directed;-67
136;182;Directed;-81
136;132;Directed;None
136;180;Directed;-71
136;181;Directed;-80
136;1221;Directed;None
136;1117;Directed;-76
136;139;Directed;0
136;1108;Directed;None
90;9;Directed;-77
90;93;Directed;-78
90;92;Directed;None
90;95;Directed;-74
90;104459421554;Directed;-77
139;151;Directed;-87
139;1214;Directed;-88
139;140;Directed;None
139;1133;Directed;-83
139;182;Directed;-85
139;132;Directed;None
139;180;Directed;-83
139;136;Directed;-82
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-81
95;93;Directed;-67
95;104459421554;Directed;-85
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-58
3;3195;Directed;-71
3;3190;Directed;-73
3;3199;Directed;-88
818;832;Directed;-84
818;830;Directed;-86
818;86;Directed;-86
818;819;Directed;-74
818;88;Directed;-88
818;825;Directed;-72
818;225877267718;Directed;-85
818;817;Directed;-66
819;818;Directed;-73
819;225877267718;Directed;-50
819;817;Directed;-65
104459421554;2206;Directed;-80
104459421554;2207;Directed;None
104459421554;2209;Directed;-67
104459421554;9;Directed;-68
104459421554;2197;Directed;-78
104459421554;2165;Directed;-81
104459421554;2199;Directed;-80
104459421554;95;Directed;-85
104459421554;90;Directed;0
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;810;Directed;None
813;89;Directed;None
813;825;Directed;None
813;811;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
814;87;Directed;None
815;830;Directed;-82
815;834;Directed;None
815;88;Directed;-79
815;825;Directed;-81
815;81;Directed;-87
815;86;Directed;-87
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-55
817;819;Directed;-61
817;225877267718;Directed;-58
719;77;Directed;-68
719;716;Directed;-86
719;713;Directed;-73
717;76;Directed;-73
716;77;Directed;-63
716;79831339542;Directed;-84
716;713;Directed;-73
716;719;Directed;-86
716;720;Directed;-83
715;714;Directed;None
715;74;Directed;None
715;73;Directed;-61
715;71;Directed;-55
715;721;Directed;-59
715;722;Directed;-85
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;719;Directed;-68
713;716;Directed;-69
713;77;Directed;-55
713;724;Directed;-76
713;725;Directed;-69
713;79831339542;Directed;-81
712;76;Directed;-60
712;78;Directed;-50
712;723;Directed;-47
712;711;Directed;-54
712;72;Directed;-77
711;712;Directed;-64
711;76;Directed;-51
711;72;Directed;-82
711;70;Directed;None
711;78;Directed;-41
711;79;Directed;None
711;723;Directed;-54
79831339542;716;Directed;-87
79831339542;713;Directed;-87
59;5160;Directed;-86
59;515;Directed;None
59;58;Directed;-81
59;55;Directed;-84
59;54;Directed;-85
59;36360816693;Directed;-89
59;50;Directed;-75
59;519;Directed;-89
59;5168;Directed;-76
59;527;Directed;None
59;520;Directed;-81
59;522;Directed;-85
59;513;Directed;-86
59;528;Directed;None
59;516;Directed;-88
58;5160;Directed;-65
58;59;Directed;-80
58;5168;Directed;-82
58;54;Directed;-74
58;50;Directed;-63
58;525;Directed;-85
58;527;Directed;None
58;520;Directed;-68
58;522;Directed;-87
58;523;Directed;-70
58;5164;Directed;-59
58;513;Directed;-83
58;512;Directed;-74
58;528;Directed;None
58;514;Directed;-82
55;520;Directed;-77
55;516;Directed;-86
55;515;Directed;None
55;50;Directed;-101
55;59;Directed;-101
54;5160;Directed;-73
54;519;Directed;-79
54;512;Directed;-65
54;5164;Directed;-83
54;58;Directed;-71
54;5168;Directed;-84
54;57;Directed;-86
54;510;Directed;-87
54;50;Directed;-61
54;514;Directed;-64
54;524;Directed;-80
54;525;Directed;-77
54;527;Directed;None
54;520;Directed;-59
54;522;Directed;-78
54;523;Directed;-51
54;59;Directed;-79
54;513;Directed;-71
54;5;Directed;-86
54;528;Directed;None
54;36360816693;Directed;-87
57;519;Directed;-78
57;59;Directed;-84
57;5168;Directed;-72
57;54;Directed;-85
57;36360816693;Directed;-81
57;56;Directed;-77
57;50;Directed;-44
57;524;Directed;-76
57;518;Directed;-64
57;526;Directed;-76
57;527;Directed;None
57;5;Directed;-88
57;520;Directed;-72
57;513;Directed;-72
57;528;Directed;None
