Source;Target;Type;Weight
36360816693;59;Directed;-82
36360816693;58;Directed;-85
36360816693;5168;Directed;-89
36360816693;54;Directed;-85
36360816693;57;Directed;-77
36360816693;50;Directed;-65
36360816693;524;Directed;-82
36360816693;518;Directed;-88
36360816693;520;Directed;-80
36360816693;522;Directed;-87
36360816693;523;Directed;-87
36360816693;513;Directed;-75
36360816693;512;Directed;-79
133;132;Directed;None
133;134;Directed;None
132;1214;Directed;None
132;133;Directed;None
132;136;Directed;None
132;1117;Directed;None
132;134;Directed;None
132;139;Directed;None
130;133;Directed;None
130;178;Directed;-60
130;179;Directed;-79
130;1214;Directed;None
130;1134;Directed;-80
136;1211;Directed;None
136;198;Directed;-69
136;1214;Directed;-63
136;1133;Directed;-77
136;192;Directed;-65
136;182;Directed;-76
136;132;Directed;None
136;180;Directed;-70
136;181;Directed;-80
136;1221;Directed;None
136;1117;Directed;-76
136;1108;Directed;None
134;144;Directed;None
134;145;Directed;None
134;1210;Directed;None
134;133;Directed;None
134;132;Directed;None
134;1105;Directed;None
139;151;Directed;-88
139;1214;Directed;-89
139;140;Directed;None
139;1133;Directed;-83
139;182;Directed;-85
139;132;Directed;None
139;180;Directed;-82
139;136;Directed;-86
139;1117;Directed;-89
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-74
95;93;Directed;-67
95;104459421554;Directed;-83
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-56
3;3195;Directed;-68
3;3190;Directed;-72
3;3199;Directed;0
818;832;Directed;-84
818;830;Directed;-88
818;86;Directed;-88
818;819;Directed;-72
818;88;Directed;0
818;825;Directed;-72
818;225877267718;Directed;-84
818;817;Directed;-57
819;818;Directed;-74
819;225877267718;Directed;-49
819;817;Directed;-64
104459421554;2206;Directed;-81
104459421554;2207;Directed;None
104459421554;2209;Directed;-68
104459421554;9;Directed;-64
104459421554;2197;Directed;-79
104459421554;2165;Directed;-81
104459421554;2199;Directed;-80
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;89;Directed;None
813;810;Directed;None
813;811;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
814;81;Directed;None
815;830;Directed;-83
815;88;Directed;-78
815;825;Directed;-83
815;86;Directed;-87
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-55
817;819;Directed;-59
817;225877267718;Directed;-51
719;77;Directed;-68
719;716;Directed;-85
719;713;Directed;-72
717;76;Directed;-75
716;77;Directed;-64
716;79831339542;Directed;-85
716;713;Directed;-75
716;719;Directed;-88
716;720;Directed;-79
715;714;Directed;None
715;73;Directed;-61
715;71;Directed;-56
715;74;Directed;None
715;721;Directed;-57
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;719;Directed;-68
713;716;Directed;-76
713;77;Directed;-60
713;724;Directed;-75
713;725;Directed;-67
713;79831339542;Directed;-81
712;76;Directed;-60
712;78;Directed;-49
712;723;Directed;-47
712;711;Directed;-61
712;72;Directed;-78
711;712;Directed;-63
711;76;Directed;-51
711;72;Directed;-81
711;70;Directed;None
711;78;Directed;-36
711;79;Directed;None
711;723;Directed;-54
90;9;Directed;-76
90;92;Directed;None
90;104459421554;Directed;-78
79831339542;716;Directed;-86
79831339542;713;Directed;-87
59;58;Directed;-80
59;5168;Directed;-76
59;50;Directed;-75
59;527;Directed;None
59;520;Directed;-81
59;515;Directed;None
58;5160;Directed;-65
58;59;Directed;-82
58;5168;Directed;-82
58;54;Directed;-74
58;50;Directed;-65
58;525;Directed;-83
58;527;Directed;None
58;520;Directed;-68
58;523;Directed;-71
58;5164;Directed;-59
58;513;Directed;-82
58;512;Directed;-74
58;514;Directed;-82
55;520;Directed;-78
55;516;Directed;-86
55;515;Directed;None
55;50;Directed;-103
55;59;Directed;-100
54;5160;Directed;-79
54;519;Directed;-79
54;512;Directed;-68
54;5164;Directed;-83
54;58;Directed;-72
54;5168;Directed;-87
54;57;Directed;-88
54;510;Directed;-85
54;50;Directed;-64
54;514;Directed;-69
54;524;Directed;-81
54;525;Directed;-77
54;527;Directed;None
54;520;Directed;-70
54;522;Directed;-76
54;523;Directed;-63
54;59;Directed;-84
54;513;Directed;-73
54;5;Directed;-86
54;528;Directed;None
54;36360816693;Directed;-88
57;519;Directed;-79
57;59;Directed;-85
57;5168;Directed;-68
57;54;Directed;-84
57;36360816693;Directed;-83
57;56;Directed;-77
57;50;Directed;-46
57;524;Directed;-78
57;518;Directed;-62
57;526;Directed;-76
57;527;Directed;None
57;520;Directed;-71
57;513;Directed;-70
57;528;Directed;None
56;57;Directed;-86
56;50;Directed;-75
56;524;Directed;-55
56;518;Directed;-89
56;527;Directed;None
56;513;Directed;-86
56;528;Directed;None
242288697347;104277312536;Directed;-68
242288697347;228506738965;Directed;-62
50;36360816693;Directed;-67
50;524;Directed;-71
50;525;Directed;-74
50;526;Directed;-80
50;527;Directed;None
50;520;Directed;-72
50;522;Directed;-78
50;523;Directed;-80
50;5;Directed;-75
50;528;Directed;None
50;5160;Directed;-70
50;5168;Directed;-78
50;59;Directed;-70
50;58;Directed;-62
50;55;Directed;0
50;54;Directed;-62
50;57;Directed;-50
50;56;Directed;-64
50;519;Directed;-71
50;518;Directed;-78
50;510;Directed;-72
50;513;Directed;-54
50;512;Directed;-71
50;515;Directed;None
50;514;Directed;-79
53;524;Directed;-86
53;518;Directed;-77
53;523;Directed;-89
829;830;Directed;-89
829;835;Directed;None
829;80;Directed;None
829;826;Directed;-90
829;821;Directed;None
829;823;Directed;None
828;833;Directed;None
828;831;Directed;None
828;824;Directed;None
828;827;Directed;None
828;820;Directed;None
828;84;Directed;None
828;822;Directed;None
825;832;Directed;-89
825;830;Directed;-85
825;818;Directed;-73
825;826;Directed;-67
825;225877267718;Directed;-76
825;815;Directed;-85
824;831;Directed;None
824;821;Directed;None
824;828;Directed;None
824;823;Directed;None
827;818;Directed;None
827;89;Directed;None
827;828;Directed;None
827;83;Directed;None
827;813;Directed;None
827;820;Directed;None
827;84;Directed;None
826;825;Directed;-68
821;833;Directed;None
821;831;Directed;None
821;835;Directed;None
821;829;Directed;None
821;824;Directed;None
821;80;Directed;None
821;823;Directed;None
821;822;Directed;None
820;827;Directed;None
820;828;Directed;None
820;823;Directed;None
823;833;Directed;None
823;830;Directed;None
823;831;Directed;None
823;835;Directed;None
823;815;Directed;None
823;829;Directed;None
823;824;Directed;None
823;80;Directed;None
823;813;Directed;None
823;821;Directed;None
823;820;Directed;None
822;831;Directed;None
822;828;Directed;None
822;80;Directed;None
822;821;Directed;None
822;815;Directed;None
822;823;Directed;None
1129;1210;Directed;-77
1129;145;Directed;-73
1129;1216;Directed;-65
1129;1130;Directed;None
1129;144;Directed;None
1129;182;Directed;None
1129;183;Directed;None
1129;1105;Directed;-67
1129;187;Directed;-75
1129;152;Directed;-72
1129;171;Directed;-64
1129;1109;Directed;None
198;132;Directed;None
198;192;Directed;-68
198;136;Directed;-58
198;1214;Directed;-83
198;1117;Directed;-89
1122;158;Directed;None
1122;1123;Directed;-83
1122;1125;Directed;-78
1122;1127;Directed;None
1123;1132;Directed;None
1123;1122;Directed;-82
1123;1127;Directed;None
1125;1122;Directed;-83
192;150;Directed;-79
192;139;Directed;-87
192;136;Directed;-58
192;1214;Directed;-86
192;198;Directed;-68
88;832;Directed;-78
88;87;Directed;None
88;818;Directed;-88
88;82;Directed;-90
88;83;Directed;None
88;86;Directed;-73
88;815;Directed;-81
88;84;Directed;None
88;85;Directed;None
89;811;Directed;None
89;812;Directed;None
89;813;Directed;None
89;81;Directed;None
89;827;Directed;None
176;183;Directed;-76
176;172;Directed;-85
176;1108;Directed;-69
82;88;Directed;-88
82;81;Directed;None
82;86;Directed;-87
83;832;Directed;None
83;88;Directed;None
83;827;Directed;None
83;81;Directed;None
83;86;Directed;None
83;87;Directed;None
83;85;Directed;None
399;3197;Directed;None
399;3195;Directed;None
399;3187;Directed;None
399;3192;Directed;None
81;82;Directed;None
81;83;Directed;None
81;813;Directed;None
81;86;Directed;None
81;87;Directed;None
81;85;Directed;None
86;87;Directed;None
86;818;Directed;-86
86;88;Directed;-74
86;82;Directed;-87
86;83;Directed;None
86;81;Directed;None
86;225877267718;Directed;-81
86;815;Directed;-88
86;84;Directed;None
86;85;Directed;None
87;81;Directed;None
87;88;Directed;None
87;83;Directed;None
87;813;Directed;None
87;86;Directed;None
87;85;Directed;None
84;88;Directed;None
84;85;Directed;None
84;86;Directed;None
84;827;Directed;None
84;828;Directed;None
85;832;Directed;None
85;88;Directed;None
85;83;Directed;None
85;81;Directed;None
85;86;Directed;None
85;87;Directed;None
85;84;Directed;None
832;818;Directed;-84
832;88;Directed;-77
832;825;Directed;-88
832;83;Directed;None
832;813;Directed;None
832;225877267718;Directed;-85
832;85;Directed;None
833;831;Directed;None
833;828;Directed;None
833;824;Directed;None
833;80;Directed;None
833;821;Directed;None
833;823;Directed;None
830;818;Directed;-86
830;829;Directed;-90
830;825;Directed;-87
830;826;Directed;-89
830;815;Directed;-85
830;823;Directed;None
831;833;Directed;None
831;828;Directed;None
831;824;Directed;None
831;821;Directed;None
831;823;Directed;None
831;822;Directed;None
835;821;Directed;None
835;80;Directed;None
835;829;Directed;None
835;823;Directed;None
724;713;Directed;-81
524;518;Directed;-80
524;513;Directed;-81
524;56;Directed;-58
524;527;Directed;None
524;50;Directed;-77
525;58;Directed;-100
525;54;Directed;-96
525;50;Directed;-95
525;519;Directed;-87
525;520;Directed;-87
525;523;Directed;-100
526;524;Directed;-90
526;513;Directed;-70
526;57;Directed;-79
526;50;Directed;-85
527;5160;Directed;None
527;59;Directed;None
527;58;Directed;None
527;54;Directed;None
527;56;Directed;None
527;50;Directed;None
527;524;Directed;None
527;525;Directed;None
527;520;Directed;None
527;522;Directed;None
527;523;Directed;None
527;5164;Directed;None
527;513;Directed;None
527;512;Directed;None
527;528;Directed;None
527;514;Directed;None
520;59;Directed;-81
520;58;Directed;-69
520;55;Directed;-65
520;54;Directed;-63
520;57;Directed;-80
520;50;Directed;-79
520;519;Directed;-62
520;525;Directed;-76
520;527;Directed;None
520;5;Directed;-78
520;510;Directed;-73
520;513;Directed;-79
520;515;Directed;None
520;516;Directed;-70
522;59;Directed;-98
522;58;Directed;-99
522;54;Directed;-92
522;50;Directed;-96
522;527;Directed;None
522;523;Directed;-84
522;513;Directed;-96
522;512;Directed;-99
522;528;Directed;None
523;5160;Directed;-73
523;58;Directed;-74
523;54;Directed;-60
523;527;Directed;None
523;522;Directed;-75
523;513;Directed;-86
523;512;Directed;-78
528;58;Directed;None
528;54;Directed;None
528;56;Directed;None
528;50;Directed;None
528;524;Directed;None
528;527;Directed;None
528;520;Directed;None
528;522;Directed;None
528;513;Directed;None
528;512;Directed;None
528;514;Directed;None
723;76;Directed;-69
723;78;Directed;-42
723;712;Directed;-55
723;711;Directed;-54
723;72;Directed;-71
720;77;Directed;-66
720;716;Directed;-81
1133;151;Directed;-65
1133;1211;Directed;None
1133;182;Directed;-68
1133;183;Directed;None
1133;136;Directed;None
1133;1108;Directed;None
1133;1109;Directed;None
1132;1123;Directed;None
1132;1127;Directed;None
1130;1129;Directed;None
1130;140;Directed;-77
1130;1215;Directed;-87
1130;182;Directed;None
1130;183;Directed;None
1130;6;Directed;-34
1130;189;Directed;None
1130;1109;Directed;None
1137;183;Directed;-89
1137;172;Directed;-69
1137;194;Directed;-67
1136;178;Directed;-64
1136;130;Directed;-86
1136;1134;Directed;0
1134;133;Directed;None
1134;130;Directed;-72
1134;1136;Directed;-88
1134;178;Directed;-76
178;194;Directed;None
178;130;Directed;-53
178;1136;Directed;-62
178;179;Directed;-87
178;1134;Directed;-81
146;1129;Directed;None
146;144;Directed;None
146;145;Directed;None
146;1216;Directed;None
146;171;Directed;None
519;59;Directed;-97
519;54;Directed;-89
519;57;Directed;-94
519;510;Directed;-87
519;50;Directed;-89
519;525;Directed;-86
519;520;Directed;-66
519;523;Directed;-96
519;5;Directed;0
519;515;Directed;None
519;516;Directed;-86
518;59;Directed;-87
518;58;Directed;-86
518;57;Directed;-62
518;56;Directed;-82
518;50;Directed;-78
518;524;Directed;-80
518;527;Directed;None
518;520;Directed;-83
518;513;Directed;-74
518;36360816693;Directed;-89
96486049431;169;Directed;-74
2165;2200;Directed;None
2165;2206;Directed;-64
2165;2207;Directed;None
2165;2209;Directed;-68
2165;104459421554;Directed;-79
2165;2197;Directed;-78
2165;9;Directed;-82
510;59;Directed;-86
510;54;Directed;-82
510;50;Directed;-78
510;519;Directed;-86
510;527;Directed;None
510;520;Directed;-68
510;513;Directed;-91
513;5160;Directed;-81
513;59;Directed;0
513;58;Directed;-84
513;54;Directed;-78
513;57;Directed;-81
513;56;Directed;-86
513;50;Directed;-64
513;524;Directed;-84
513;518;Directed;-85
513;526;Directed;-75
513;527;Directed;None
513;520;Directed;-82
513;522;Directed;-86
513;523;Directed;-85
513;512;Directed;-82
513;528;Directed;None
513;36360816693;Directed;-84
512;5160;Directed;-73
512;5164;Directed;-84
512;58;Directed;-78
512;54;Directed;-71
512;36360816693;Directed;-87
512;50;Directed;-80
512;527;Directed;None
512;523;Directed;-75
512;513;Directed;-80
512;528;Directed;None
512;514;Directed;-68
515;59;Directed;None
515;55;Directed;None
515;50;Directed;None
515;519;Directed;None
515;525;Directed;None
515;527;Directed;None
515;520;Directed;None
515;516;Directed;None
514;5160;Directed;-81
514;5164;Directed;-88
514;58;Directed;-76
514;54;Directed;-64
514;50;Directed;-80
514;525;Directed;-86
514;527;Directed;None
514;523;Directed;-81
514;512;Directed;-58
514;528;Directed;None
517;55;Directed;-82
517;515;Directed;None
517;520;Directed;-85
517;516;Directed;-67
516;59;Directed;-87
516;55;Directed;-73
516;519;Directed;-73
516;520;Directed;-71
516;515;Directed;None
516;517;Directed;-77
6;1130;Directed;-32
6;1101;Directed;None
6;184;Directed;-81
6;1215;Directed;-75
1223;173;Directed;-84
1223;148;Directed;-73
1223;184;Directed;-85
1222;184;Directed;-70
1221;153;Directed;None
1221;1208;Directed;None
1221;140;Directed;None
1221;156;Directed;None
1221;136;Directed;None
1221;139;Directed;None
1221;163;Directed;None
1220;139;Directed;-83
1220;1219;Directed;None
1220;136;Directed;-82
1220;1117;Directed;-59
4181;4174;Directed;-61
4181;4176;Directed;-66
4181;4172;Directed;-73
4181;4180;Directed;None
4181;4183;Directed;-65
4181;4182;Directed;None
4181;4178;Directed;-58
4181;4184;Directed;-73
4181;4169;Directed;-68
4181;4185;Directed;-75
4180;4181;Directed;None
4180;4182;Directed;None
4183;4176;Directed;-79
4183;4172;Directed;-88
4183;4181;Directed;-66
4183;4185;Directed;-59
4183;4178;Directed;-85
4183;4184;Directed;-86
4183;4169;Directed;-72
4182;4181;Directed;None
4182;4180;Directed;None
4185;4174;Directed;-76
4185;4176;Directed;-85
4185;4181;Directed;-76
4185;4183;Directed;-60
4185;4178;Directed;-78
4185;4184;Directed;-78
4185;4169;Directed;-85
4184;4174;Directed;-85
4184;4176;Directed;-69
4184;4171;Directed;-70
4184;4172;Directed;-73
4184;4181;Directed;-76
4184;4178;Directed;-83
4184;4185;Directed;-78
179;130;Directed;-74
179;178;Directed;-86
2197;9;Directed;-74
2197;2165;Directed;-80
2197;2200;Directed;None
2197;104459421554;Directed;-75
2197;2207;Directed;None
2199;2200;Directed;None
2199;2206;Directed;-78
2199;2207;Directed;None
2199;2209;Directed;-73
2199;9;Directed;-57
2199;104459421554;Directed;-79
2199;2165;Directed;-90
174;1208;Directed;-75
173;1223;Directed;-80
173;1208;Directed;-71
173;157;Directed;-75
173;1219;Directed;-77
173;148;Directed;-75
173;1117;Directed;None
172;183;Directed;-73
172;1137;Directed;-78
172;1108;Directed;-67
172;194;Directed;-83
171;146;Directed;None
171;1129;Directed;-61
171;144;Directed;None
171;145;Directed;-51
171;1216;Directed;-67
171;1210;Directed;-78
171;149;Directed;-80
171;1;Directed;-88
171;1105;Directed;-78
171;187;Directed;-81
171;152;Directed;-83
2206;2200;Directed;None
2206;2207;Directed;None
2206;2208;Directed;-76
2206;2209;Directed;-82
2206;9;Directed;-69
2206;104459421554;Directed;-78
