Source;Target;Type;Weight
36360816693;5160;Directed;-89
36360816693;59;Directed;-81
36360816693;58;Directed;-86
36360816693;5168;Directed;-90
36360816693;57;Directed;-80
36360816693;56;Directed;-89
36360816693;50;Directed;-68
36360816693;524;Directed;-83
36360816693;518;Directed;-86
36360816693;520;Directed;-79
36360816693;522;Directed;-85
36360816693;523;Directed;-85
36360816693;513;Directed;-75
36360816693;512;Directed;-79
133;130;Directed;None
133;179;Directed;None
132;151;Directed;None
132;139;Directed;None
132;136;Directed;None
132;1214;Directed;None
132;1117;Directed;None
130;133;Directed;None
130;178;Directed;None
130;179;Directed;None
130;1214;Directed;None
130;1134;Directed;None
136;1211;Directed;None
136;198;Directed;-67
136;1214;Directed;-62
136;1133;Directed;-78
136;192;Directed;-64
136;182;Directed;-77
136;132;Directed;None
136;180;Directed;-70
136;181;Directed;-78
136;1221;Directed;None
136;1117;Directed;-75
136;139;Directed;-81
136;1108;Directed;None
90;9;Directed;-78
90;93;Directed;-79
90;92;Directed;None
90;95;Directed;-73
90;104459421554;Directed;0
139;151;Directed;-85
139;1214;Directed;-87
139;140;Directed;None
139;1133;Directed;-83
139;182;Directed;-84
139;132;Directed;None
139;180;Directed;-82
139;136;Directed;-81
139;1117;Directed;-88
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-78
95;93;Directed;-67
95;104459421554;Directed;-82
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-56
3;3195;Directed;-72
3;3190;Directed;-73
3;3199;Directed;-89
818;832;Directed;-83
818;830;Directed;-88
818;86;Directed;-85
818;819;Directed;-72
818;88;Directed;-89
818;825;Directed;-76
818;827;Directed;None
818;225877267718;Directed;-84
818;817;Directed;-58
819;818;Directed;-77
819;225877267718;Directed;-49
819;817;Directed;-63
104459421554;2206;Directed;-81
104459421554;2207;Directed;None
104459421554;2209;Directed;-68
104459421554;9;Directed;-65
104459421554;2197;Directed;-82
104459421554;2165;Directed;-82
104459421554;2199;Directed;-80
104459421554;95;Directed;-77
104459421554;90;Directed;-78
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;810;Directed;None
813;89;Directed;None
813;825;Directed;None
813;827;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
815;830;Directed;-84
815;834;Directed;None
815;88;Directed;-80
815;825;Directed;-84
815;86;Directed;-88
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-54
817;819;Directed;-61
817;225877267718;Directed;-52
719;77;Directed;-67
719;713;Directed;-73
717;76;Directed;-74
716;77;Directed;-65
716;79831339542;Directed;-81
716;713;Directed;-77
716;719;Directed;-86
716;720;Directed;-77
715;73;Directed;-62
715;714;Directed;None
715;722;Directed;-84
715;71;Directed;-56
715;721;Directed;-56
714;715;Directed;None
714;70;Directed;None
713;719;Directed;-70
713;716;Directed;-73
713;77;Directed;-56
713;724;Directed;-75
713;725;Directed;-68
713;79831339542;Directed;-82
712;76;Directed;-61
712;78;Directed;-50
712;723;Directed;-46
712;711;Directed;-53
712;72;Directed;-78
711;712;Directed;-63
711;76;Directed;-53
711;72;Directed;-81
711;70;Directed;None
711;78;Directed;-37
711;79;Directed;None
711;723;Directed;-53
79831339542;716;Directed;-83
79831339542;713;Directed;-86
59;5160;Directed;-87
59;58;Directed;-80
59;55;Directed;-83
59;515;Directed;None
59;50;Directed;-74
59;519;Directed;-87
59;5168;Directed;-75
59;527;Directed;None
59;520;Directed;-80
59;522;Directed;-85
59;513;Directed;-85
59;528;Directed;None
58;5160;Directed;-66
58;59;Directed;-83
58;5168;Directed;-81
58;50;Directed;-65
58;525;Directed;-84
58;527;Directed;None
58;520;Directed;-68
58;522;Directed;-87
58;523;Directed;-71
58;5164;Directed;-59
58;513;Directed;-84
58;512;Directed;-78
58;528;Directed;None
58;514;Directed;-81
55;519;Directed;-101
55;520;Directed;-77
55;515;Directed;None
55;50;Directed;-99
55;59;Directed;-98
54;5160;Directed;-74
54;519;Directed;-79
54;59;Directed;-82
54;58;Directed;-72
54;5168;Directed;-87
54;57;Directed;-87
54;510;Directed;-85
54;50;Directed;-65
54;514;Directed;-64
54;524;Directed;-80
54;525;Directed;-80
54;520;Directed;-65
54;522;Directed;-80
54;523;Directed;-52
54;5;Directed;-87
54;513;Directed;-71
54;512;Directed;-66
54;5164;Directed;-84
54;36360816693;Directed;-85
57;519;Directed;-79
57;59;Directed;-84
57;5168;Directed;-68
57;36360816693;Directed;-82
57;56;Directed;-78
57;50;Directed;-47
57;524;Directed;-76
57;518;Directed;-63
57;526;Directed;-75
