Source;Target;Type;Weight
36360816693;5160;Directed;-89
36360816693;59;Directed;-82
36360816693;58;Directed;-87
36360816693;5168;Directed;-87
36360816693;54;Directed;-83
36360816693;57;Directed;-79
36360816693;56;Directed;-90
36360816693;50;Directed;-67
36360816693;524;Directed;-83
36360816693;518;Directed;-87
36360816693;520;Directed;-82
36360816693;522;Directed;-85
36360816693;523;Directed;-85
36360816693;513;Directed;-76
36360816693;512;Directed;-79
130;178;Directed;None
130;179;Directed;None
130;1214;Directed;None
130;1134;Directed;None
136;1211;Directed;None
136;198;Directed;-66
136;1214;Directed;-65
136;1133;Directed;-77
136;192;Directed;-68
136;182;Directed;-80
136;180;Directed;-69
136;181;Directed;-78
136;1221;Directed;None
136;1117;Directed;-76
136;1108;Directed;None
90;9;Directed;-78
90;93;Directed;-77
90;92;Directed;None
90;95;Directed;-77
90;104459421554;Directed;-78
139;151;Directed;-88
139;1214;Directed;-90
139;140;Directed;None
139;1133;Directed;-83
139;192;Directed;-88
139;182;Directed;-84
139;180;Directed;-83
139;136;Directed;-85
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-81
95;93;Directed;-71
95;104459421554;Directed;-84
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-58
3;3195;Directed;-70
3;3190;Directed;-75
3;3199;Directed;-88
3;3198;Directed;0
818;832;Directed;-85
818;830;Directed;-86
818;86;Directed;-86
818;819;Directed;-73
818;88;Directed;-90
818;825;Directed;-76
818;225877267718;Directed;-84
818;817;Directed;-59
819;818;Directed;-75
819;225877267718;Directed;-48
819;817;Directed;-62
104459421554;2206;Directed;-81
104459421554;2207;Directed;None
104459421554;2209;Directed;-64
104459421554;9;Directed;-65
104459421554;2197;Directed;-78
104459421554;2165;Directed;-81
104459421554;2199;Directed;-79
104459421554;95;Directed;0
104459421554;90;Directed;-78
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;89;Directed;None
813;810;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
814;81;Directed;None
815;830;Directed;-83
815;834;Directed;None
815;88;Directed;-80
815;825;Directed;-82
815;81;Directed;-88
815;86;Directed;-87
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-54
817;819;Directed;-59
817;225877267718;Directed;-59
719;77;Directed;-68
719;716;Directed;-87
719;713;Directed;-73
717;76;Directed;-74
716;77;Directed;-65
716;79831339542;Directed;-84
716;713;Directed;-80
716;719;Directed;-84
716;720;Directed;-82
715;714;Directed;None
715;74;Directed;None
715;73;Directed;-61
715;71;Directed;-55
715;721;Directed;-58
715;722;Directed;-87
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;77;Directed;-56
713;716;Directed;-74
713;724;Directed;-80
713;719;Directed;-69
713;79831339542;Directed;-83
712;76;Directed;-59
712;78;Directed;-53
712;723;Directed;-48
712;711;Directed;-54
712;72;Directed;-79
711;712;Directed;-62
711;76;Directed;-54
711;72;Directed;-82
711;70;Directed;None
711;78;Directed;-36
711;79;Directed;None
711;723;Directed;-57
79831339542;716;Directed;-85
79831339542;713;Directed;-86
59;58;Directed;-80
59;55;Directed;-86
59;54;Directed;-85
59;50;Directed;-76
59;5168;Directed;-76
59;527;Directed;None
59;520;Directed;-83
59;522;Directed;-86
59;515;Directed;None
58;5160;Directed;-65
58;59;Directed;-79
58;5168;Directed;-82
58;54;Directed;-76
58;50;Directed;-67
58;525;Directed;-84
58;527;Directed;None
58;520;Directed;-69
58;522;Directed;-87
58;523;Directed;-72
58;5164;Directed;-58
58;513;Directed;-83
58;512;Directed;-77
58;528;Directed;None
58;514;Directed;-83
55;520;Directed;-73
55;516;Directed;-86
55;515;Directed;None
55;50;Directed;-101
55;59;Directed;-100
54;5160;Directed;-74
54;519;Directed;-79
54;512;Directed;-69
54;5164;Directed;-85
54;58;Directed;-74
54;5168;Directed;-86
54;57;Directed;-88
54;510;Directed;-85
54;50;Directed;-65
54;514;Directed;-71
54;524;Directed;-80
54;525;Directed;-78
54;527;Directed;None
54;520;Directed;-67
54;522;Directed;-76
54;523;Directed;-52
54;59;Directed;-81
54;513;Directed;-73
54;5;Directed;-86
54;528;Directed;None
54;36360816693;Directed;-88
57;519;Directed;-79
57;59;Directed;-86
57;5168;Directed;-68
57;54;Directed;-85
57;36360816693;Directed;-82
57;56;Directed;-80
57;50;Directed;-45
57;524;Directed;-79
57;518;Directed;-64
57;526;Directed;-75
57;527;Directed;None
57;520;Directed;-73
57;513;Directed;-72
57;528;Directed;None
56;57;Directed;-87
56;50;Directed;-74
56;524;Directed;-58
56;518;Directed;-89
56;527;Directed;None
56;513;Directed;-89
56;528;Directed;None
242288697347;104277312536;Directed;-62
242288697347;228506738965;Directed;-63
50;36360816693;Directed;-67
50;524;Directed;-72
50;525;Directed;-75
50;526;Directed;-81
50;527;Directed;None
50;520;Directed;-71
50;522;Directed;-79
50;523;Directed;-80
50;5;Directed;-75
50;528;Directed;None
50;5160;Directed;-70
50;5168;Directed;-77
50;59;Directed;-68
50;58;Directed;-66
50;54;Directed;-67
50;57;Directed;-50
50;56;Directed;-64
50;519;Directed;-74
50;518;Directed;-76
50;510;Directed;-73
50;513;Directed;-56
50;512;Directed;-71
50;515;Directed;None
50;514;Directed;-78
53;524;Directed;-86
53;518;Directed;-79
53;523;Directed;-90
829;80;Directed;None
829;821;Directed;None
829;823;Directed;None
829;834;Directed;None
829;835;Directed;None
828;833;Directed;None
828;831;Directed;None
828;834;Directed;None
828;825;Directed;None
828;824;Directed;None
828;827;Directed;None
828;826;Directed;None
828;820;Directed;None
828;84;Directed;None
828;822;Directed;None
825;830;Directed;-85
825;831;Directed;None
825;827;Directed;None
825;835;Directed;None
825;820;Directed;None
825;818;Directed;-72
825;828;Directed;None
825;80;Directed;None
825;826;Directed;-67
825;225877267718;Directed;-75
825;815;Directed;-83
824;831;Directed;None
824;834;Directed;None
824;828;Directed;None
824;826;Directed;None
824;821;Directed;None
824;823;Directed;None
827;818;Directed;None
827;89;Directed;None
827;828;Directed;None
827;825;Directed;None
827;83;Directed;None
827;813;Directed;None
827;820;Directed;None
827;84;Directed;None
826;833;Directed;None
826;830;Directed;-89
826;831;Directed;None
826;834;Directed;None
826;835;Directed;None
826;828;Directed;None
826;825;Directed;-68
826;824;Directed;None
826;80;Directed;None
826;821;Directed;None
826;820;Directed;None
826;823;Directed;None
826;822;Directed;None
821;833;Directed;None
821;831;Directed;None
821;834;Directed;None
821;835;Directed;None
821;829;Directed;None
821;824;Directed;None
821;80;Directed;None
821;826;Directed;None
821;823;Directed;None
821;822;Directed;None
820;834;Directed;None
820;828;Directed;None
820;825;Directed;None
820;827;Directed;None
820;826;Directed;None
820;823;Directed;None
823;833;Directed;None
823;830;Directed;None
823;831;Directed;None
823;834;Directed;None
823;835;Directed;None
823;826;Directed;None
823;824;Directed;None
823;80;Directed;None
823;813;Directed;None
823;821;Directed;None
823;815;Directed;None
822;831;Directed;None
822;828;Directed;None
822;80;Directed;None
822;826;Directed;None
822;821;Directed;None
822;815;Directed;None
822;823;Directed;None
1129;1210;Directed;-73
1129;145;Directed;-73
1129;1216;Directed;-68
1129;1130;Directed;None
1129;144;Directed;None
1129;182;Directed;None
1129;183;Directed;None
1129;1105;Directed;-68
1129;187;Directed;-77
1129;152;Directed;-68
1129;171;Directed;-65
1129;1109;Directed;None
198;192;Directed;-71
198;136;Directed;-60
198;1214;Directed;-82
198;1117;Directed;-90
1121;1122;Directed;None
1121;1125;Directed;None
1122;1121;Directed;None
1122;158;Directed;None
1122;1123;Directed;-86
1122;1125;Directed;-83
1122;1127;Directed;None
1123;1132;Directed;None
1123;1122;Directed;-85
1123;1127;Directed;None
1125;1121;Directed;None
1125;1122;Directed;-80
192;150;Directed;-83
192;139;Directed;-90
192;136;Directed;-66
192;1214;Directed;-86
192;198;Directed;-68
88;832;Directed;-78
88;86;Directed;-74
88;87;Directed;None
88;818;Directed;-89
88;82;Directed;-89
88;83;Directed;None
88;225877267718;Directed;-90
88;815;Directed;-81
88;84;Directed;None
88;85;Directed;None
89;811;Directed;None
89;812;Directed;None
89;813;Directed;None
89;81;Directed;None
89;827;Directed;None
176;183;Directed;-72
176;172;Directed;-85
176;1108;Directed;-67
82;88;Directed;-91
82;81;Directed;-79
82;86;Directed;-88
83;832;Directed;None
83;88;Directed;None
83;827;Directed;None
83;81;Directed;None
83;86;Directed;None
83;87;Directed;None
83;85;Directed;None
399;3197;Directed;None
399;3195;Directed;None
399;3187;Directed;-48
399;3192;Directed;-66
81;225877267718;Directed;-87
81;87;Directed;None
81;82;Directed;-77
81;83;Directed;None
81;813;Directed;None
81;86;Directed;-83
81;815;Directed;-90
81;85;Directed;None
86;87;Directed;None
86;818;Directed;-85
86;88;Directed;-73
86;82;Directed;-87
86;83;Directed;None
86;81;Directed;-86
86;225877267718;Directed;-83
86;815;Directed;-88
86;84;Directed;None
86;85;Directed;None
87;81;Directed;None
87;88;Directed;None
87;83;Directed;None
87;813;Directed;None
87;86;Directed;None
87;85;Directed;None
84;88;Directed;None
84;85;Directed;None
84;86;Directed;None
84;827;Directed;None
84;828;Directed;None
85;832;Directed;None
85;88;Directed;None
85;83;Directed;None
85;81;Directed;None
85;86;Directed;None
85;87;Directed;None
85;84;Directed;None
832;818;Directed;-83
832;88;Directed;-76
832;825;Directed;-90
832;83;Directed;None
832;813;Directed;None
832;225877267718;Directed;-86
832;85;Directed;None
833;831;Directed;None
833;834;Directed;None
833;828;Directed;None
833;825;Directed;None
833;80;Directed;None
833;826;Directed;None
833;821;Directed;None
833;823;Directed;None
830;834;Directed;None
830;818;Directed;-87
830;825;Directed;-85
830;826;Directed;-87
830;815;Directed;-87
830;823;Directed;None
831;833;Directed;None
831;834;Directed;None
831;828;Directed;None
831;825;Directed;None
831;824;Directed;None
831;826;Directed;None
831;821;Directed;None
831;823;Directed;None
831;822;Directed;None
834;833;Directed;None
834;830;Directed;None
834;831;Directed;None
834;835;Directed;None
834;815;Directed;None
834;818;Directed;None
834;829;Directed;None
834;828;Directed;None
834;824;Directed;None
834;80;Directed;None
834;826;Directed;None
834;821;Directed;None
834;820;Directed;None
834;823;Directed;None
835;834;Directed;None
835;829;Directed;None
835;825;Directed;None
835;80;Directed;None
835;826;Directed;None
835;821;Directed;None
835;823;Directed;None
724;713;Directed;-82
524;54;Directed;-84
524;57;Directed;-84
524;56;Directed;-55
524;50;Directed;-80
524;53;Directed;-88
524;518;Directed;-83
524;526;Directed;-91
524;527;Directed;None
524;513;Directed;-82
524;528;Directed;None
524;36360816693;Directed;-90
525;515;Directed;None
525;58;Directed;-100
525;54;Directed;-94
