Source;Target;Type;Weight
36360816693;5160;Directed;-90
36360816693;59;Directed;-81
36360816693;58;Directed;-86
36360816693;5168;Directed;-89
36360816693;54;Directed;-83
36360816693;57;Directed;-78
36360816693;56;Directed;0
36360816693;50;Directed;-67
36360816693;524;Directed;-82
36360816693;518;Directed;-86
36360816693;520;Directed;-81
36360816693;522;Directed;-87
36360816693;523;Directed;-86
36360816693;513;Directed;-75
36360816693;512;Directed;-79
133;132;Directed;None
133;130;Directed;None
133;134;Directed;None
132;1214;Directed;None
132;133;Directed;None
132;136;Directed;None
132;1117;Directed;None
132;134;Directed;None
132;139;Directed;None
130;133;Directed;None
130;178;Directed;-60
130;179;Directed;-79
130;1214;Directed;None
130;1134;Directed;-80
136;1211;Directed;None
136;198;Directed;-67
136;1214;Directed;-63
136;1133;Directed;-79
136;192;Directed;-68
136;182;Directed;-76
136;132;Directed;None
136;180;Directed;-69
136;181;Directed;-78
136;1221;Directed;None
136;1117;Directed;-76
136;1108;Directed;None
134;144;Directed;None
134;145;Directed;None
134;1210;Directed;None
134;133;Directed;None
134;132;Directed;None
134;1105;Directed;None
139;151;Directed;-88
139;1214;Directed;-89
139;140;Directed;None
139;1133;Directed;-84
139;182;Directed;-84
139;132;Directed;None
139;180;Directed;-82
139;136;Directed;-82
139;1117;Directed;-89
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-77
95;93;Directed;-68
95;104459421554;Directed;-82
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-56
3;3195;Directed;-69
3;3190;Directed;-72
3;3199;Directed;-88
818;832;Directed;-84
818;830;Directed;-87
818;86;Directed;-88
818;819;Directed;-73
818;825;Directed;-72
818;225877267718;Directed;-83
818;817;Directed;-57
819;818;Directed;-72
819;225877267718;Directed;-49
819;817;Directed;-64
104459421554;2206;Directed;-80
104459421554;2207;Directed;None
104459421554;2209;Directed;-65
104459421554;9;Directed;-64
104459421554;2197;Directed;-79
104459421554;2165;Directed;-81
104459421554;2199;Directed;-76
104459421554;95;Directed;-77
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;89;Directed;None
813;810;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
814;81;Directed;None
815;830;Directed;-84
815;834;Directed;None
815;88;Directed;-78
815;825;Directed;-85
815;86;Directed;-87
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-56
817;819;Directed;-61
817;225877267718;Directed;-59
719;77;Directed;-68
719;716;Directed;-86
719;713;Directed;-74
717;76;Directed;-76
716;77;Directed;-66
716;79831339542;Directed;-86
716;713;Directed;-80
716;719;Directed;-89
716;720;Directed;-81
715;714;Directed;None
715;73;Directed;-61
715;71;Directed;-55
715;74;Directed;None
715;721;Directed;-57
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;719;Directed;-68
713;716;Directed;-73
713;77;Directed;-54
713;724;Directed;-76
713;725;Directed;-68
713;79831339542;Directed;-81
712;76;Directed;-61
712;78;Directed;-51
712;723;Directed;-46
712;711;Directed;-60
712;72;Directed;-79
711;712;Directed;-63
711;76;Directed;-54
711;72;Directed;-83
711;70;Directed;None
711;78;Directed;-36
711;79;Directed;None
711;723;Directed;-57
90;9;Directed;-76
90;93;Directed;-77
90;92;Directed;None
79831339542;716;Directed;-87
79831339542;713;Directed;-87
59;58;Directed;-82
59;55;Directed;-83
59;54;Directed;-84
59;50;Directed;-76
59;5168;Directed;-75
59;527;Directed;None
59;520;Directed;-83
59;522;Directed;0
59;513;Directed;-85
59;515;Directed;None
58;5160;Directed;-65
58;59;Directed;-80
58;5168;Directed;-82
58;54;Directed;-75
58;50;Directed;-67
58;525;Directed;-85
58;527;Directed;None
58;520;Directed;-73
58;522;Directed;-87
58;523;Directed;-71
58;5164;Directed;-62
58;513;Directed;-83
58;512;Directed;-77
58;528;Directed;None
58;514;Directed;-81
55;520;Directed;-77
55;516;Directed;-86
55;515;Directed;None
55;50;Directed;-102
55;59;Directed;-99
54;5160;Directed;-73
54;512;Directed;-66
54;59;Directed;-81
54;58;Directed;-73
54;5168;Directed;-85
54;57;Directed;-88
54;510;Directed;-86
54;50;Directed;-64
54;514;Directed;-66
54;524;Directed;-81
54;525;Directed;-79
54;527;Directed;None
54;520;Directed;-66
54;522;Directed;-77
54;523;Directed;-51
54;5164;Directed;-83
54;513;Directed;-75
54;5;Directed;-86
54;528;Directed;None
54;36360816693;Directed;-88
57;519;Directed;-79
57;59;Directed;-84
57;5168;Directed;-72
57;54;Directed;-84
57;36360816693;Directed;-82
57;56;Directed;-78
57;50;Directed;-47
57;524;Directed;-77
57;518;Directed;-62
57;526;Directed;-79
57;527;Directed;None
57;5;Directed;-90
57;520;Directed;-73
57;513;Directed;-70
57;528;Directed;None
56;57;Directed;-85
56;50;Directed;-75
56;524;Directed;-62
56;527;Directed;None
56;513;Directed;-88
56;528;Directed;None
242288697347;104277312536;Directed;-63
242288697347;228506738965;Directed;-62
50;36360816693;Directed;-71
50;524;Directed;-71
50;525;Directed;-73
50;526;Directed;-80
50;527;Directed;None
50;520;Directed;-75
50;522;Directed;-79
50;523;Directed;-80
