Source;Target;Type;Weight
36360816693;59;Directed;-82
36360816693;58;Directed;-85
36360816693;5168;Directed;-88
36360816693;54;Directed;-84
36360816693;57;Directed;-77
36360816693;50;Directed;-69
36360816693;524;Directed;-81
36360816693;518;Directed;-88
36360816693;520;Directed;-81
36360816693;522;Directed;-86
36360816693;523;Directed;-86
36360816693;513;Directed;-76
36360816693;512;Directed;-81
132;139;Directed;None
132;136;Directed;None
132;1214;Directed;None
132;1117;Directed;None
130;178;Directed;None
130;179;Directed;None
130;1214;Directed;None
130;1134;Directed;None
136;1211;Directed;None
136;198;Directed;-68
136;1214;Directed;-63
136;1133;Directed;-79
136;192;Directed;-69
136;182;Directed;-76
136;132;Directed;None
136;180;Directed;-70
136;181;Directed;-80
136;1221;Directed;None
136;1117;Directed;-77
136;1108;Directed;None
90;9;Directed;-78
90;93;Directed;0
90;92;Directed;None
90;95;Directed;-76
90;104459421554;Directed;-86
139;151;Directed;-89
139;1214;Directed;-88
139;140;Directed;None
139;1133;Directed;-83
139;182;Directed;-84
139;132;Directed;None
139;180;Directed;-83
139;136;Directed;-84
139;1117;Directed;-90
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-79
95;93;Directed;-68
95;104459421554;Directed;-84
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-57
3;3195;Directed;-71
3;3190;Directed;-74
3;3199;Directed;0
818;832;Directed;-85
818;830;Directed;-87
818;86;Directed;-86
818;819;Directed;-71
818;825;Directed;-71
818;225877267718;Directed;-85
818;817;Directed;-57
819;818;Directed;-73
819;225877267718;Directed;-50
819;817;Directed;-69
104459421554;2206;Directed;-79
104459421554;2207;Directed;None
104459421554;2209;Directed;-64
104459421554;9;Directed;-65
104459421554;2197;Directed;-79
104459421554;2165;Directed;-80
104459421554;2199;Directed;-80
104459421554;95;Directed;0
104459421554;90;Directed;-77
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;810;Directed;None
813;89;Directed;None
813;825;Directed;None
813;811;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
815;830;Directed;-83
815;834;Directed;None
815;88;Directed;-78
815;825;Directed;-82
815;81;Directed;-89
815;86;Directed;-87
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-55
817;819;Directed;-58
817;225877267718;Directed;-60
719;77;Directed;-67
719;716;Directed;-85
719;713;Directed;-72
717;76;Directed;-76
716;77;Directed;-64
716;79831339542;Directed;-84
716;713;Directed;-73
716;719;Directed;-87
716;720;Directed;-83
715;714;Directed;None
715;74;Directed;None
715;73;Directed;-62
715;71;Directed;-56
715;721;Directed;-58
715;722;Directed;-86
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;719;Directed;-69
713;716;Directed;-69
713;77;Directed;-61
713;724;Directed;-76
713;725;Directed;-68
713;79831339542;Directed;-82
712;76;Directed;-59
712;78;Directed;-50
712;723;Directed;-46
712;711;Directed;-57
712;72;Directed;-76
711;712;Directed;-63
711;76;Directed;-49
711;72;Directed;-81
711;70;Directed;None
711;78;Directed;-36
711;79;Directed;None
711;723;Directed;-57
79831339542;716;Directed;-85
79831339542;713;Directed;-87
59;5160;Directed;-87
59;515;Directed;None
59;58;Directed;-81
59;55;Directed;-86
59;54;Directed;-85
59;50;Directed;-79
59;519;Directed;-89
59;5168;Directed;-76
59;527;Directed;None
59;520;Directed;-83
59;522;Directed;-87
59;513;Directed;-86
59;528;Directed;None
59;516;Directed;-86
58;5160;Directed;-66
58;59;Directed;-80
58;5168;Directed;-82
58;54;Directed;-74
58;50;Directed;-68
58;525;Directed;-84
58;527;Directed;None
58;520;Directed;-69
58;522;Directed;-87
58;523;Directed;-71
58;5164;Directed;-58
58;513;Directed;-84
58;512;Directed;-76
58;528;Directed;None
58;514;Directed;-81
55;520;Directed;-77
55;516;Directed;-86
55;515;Directed;None
55;50;Directed;-104
55;59;Directed;-101
54;5160;Directed;-76
54;519;Directed;-77
54;512;Directed;-65
54;5164;Directed;-83
54;58;Directed;-72
54;5168;Directed;-87
54;57;Directed;-88
54;510;Directed;-87
54;50;Directed;-63
54;514;Directed;-62
54;524;Directed;-81
54;525;Directed;-77
54;527;Directed;None
54;520;Directed;-59
54;522;Directed;-77
54;523;Directed;-52
54;59;Directed;-82
54;513;Directed;-70
54;5;Directed;-85
54;528;Directed;None
54;36360816693;Directed;-89
57;519;Directed;-79
57;59;Directed;-86
57;5168;Directed;-68
57;54;Directed;-84
57;36360816693;Directed;-81
57;56;Directed;-78
57;50;Directed;-45
57;524;Directed;-78
57;518;Directed;-63
57;526;Directed;-76
57;527;Directed;None
57;5;Directed;-88
57;520;Directed;-73
57;513;Directed;-71
57;528;Directed;None
56;524;Directed;-61
56;57;Directed;-86
56;527;Directed;None
56;528;Directed;None
56;50;Directed;-74
242288697347;104277312536;Directed;-64
242288697347;228506738965;Directed;-63
50;36360816693;Directed;-67
50;524;Directed;-71
50;525;Directed;-73
50;526;Directed;-80
50;527;Directed;None
50;520;Directed;-76
50;522;Directed;-76
50;523;Directed;-81
50;5;Directed;-75
50;528;Directed;None
50;5160;Directed;-69
50;5168;Directed;-78
50;59;Directed;-67
50;58;Directed;-57
50;55;Directed;-83
50;54;Directed;-58
50;57;Directed;-48
50;56;Directed;-67
50;519;Directed;-74
50;518;Directed;-79
50;510;Directed;-72
50;513;Directed;-59
50;512;Directed;-71
50;515;Directed;None
50;514;Directed;-79
53;524;Directed;-86
53;518;Directed;-77
53;523;Directed;-90
829;834;Directed;None
829;835;Directed;None
829;80;Directed;None
829;826;Directed;None
829;821;Directed;None
829;823;Directed;None
828;833;Directed;None
828;831;Directed;None
828;834;Directed;None
828;825;Directed;None
828;824;Directed;None
828;827;Directed;None
828;826;Directed;None
828;820;Directed;None
828;84;Directed;None
828;822;Directed;None
825;833;Directed;None
825;830;Directed;-86
825;831;Directed;None
825;80;Directed;None
825;835;Directed;None
825;815;Directed;-85
825;818;Directed;-73
825;813;Directed;None
825;828;Directed;None
825;827;Directed;None
825;826;Directed;-71
825;225877267718;Directed;-73
825;820;Directed;None
824;831;Directed;None
824;834;Directed;None
824;828;Directed;None
824;826;Directed;None
824;821;Directed;None
824;823;Directed;None
827;818;Directed;None
827;89;Directed;None
827;828;Directed;None
827;825;Directed;None
827;83;Directed;None
827;813;Directed;None
827;820;Directed;None
827;84;Directed;None
826;833;Directed;None
826;830;Directed;-88
826;831;Directed;None
826;834;Directed;None
826;835;Directed;None
826;829;Directed;None
826;828;Directed;None
826;825;Directed;-68
826;824;Directed;None
826;80;Directed;None
826;821;Directed;None
826;820;Directed;None
826;823;Directed;None
826;822;Directed;None
821;833;Directed;None
821;831;Directed;None
821;834;Directed;None
821;835;Directed;None
821;829;Directed;None
821;824;Directed;None
821;80;Directed;None
821;826;Directed;None
821;823;Directed;None
821;822;Directed;None
820;834;Directed;None
820;828;Directed;None
820;825;Directed;None
820;827;Directed;None
820;826;Directed;None
820;823;Directed;None
823;833;Directed;None
823;830;Directed;None
823;831;Directed;None
823;834;Directed;None
823;835;Directed;None
823;815;Directed;None
823;813;Directed;None
823;829;Directed;None
823;824;Directed;None
823;80;Directed;None
823;826;Directed;None
823;821;Directed;None
823;820;Directed;None
822;831;Directed;None
822;828;Directed;None
822;80;Directed;None
822;826;Directed;None
822;821;Directed;None
822;815;Directed;None
822;823;Directed;None
1129;1210;Directed;-76
1129;145;Directed;-72
1129;1216;Directed;-66
1129;1130;Directed;None
1129;144;Directed;None
1129;182;Directed;None
1129;183;Directed;None
1129;1105;Directed;-68
1129;187;Directed;-76
1129;152;Directed;-66
1129;171;Directed;-64
1129;1109;Directed;None
198;192;Directed;-67
198;136;Directed;-60
198;1214;Directed;-82
198;1117;Directed;-90
1121;1122;Directed;None
1121;1125;Directed;None
1122;1121;Directed;None
1122;158;Directed;None
1122;1123;Directed;-86
1122;1125;Directed;-81
1122;1127;Directed;None
1123;1132;Directed;None
1123;1122;Directed;-83
1123;1127;Directed;None
1125;1121;Directed;None
1125;1122;Directed;-83
192;150;Directed;-81
192;139;Directed;-90
192;136;Directed;-66
192;1214;Directed;-87
192;198;Directed;-68
88;832;Directed;-78
88;86;Directed;-72
88;1122;Directed;0
88;87;Directed;None
88;82;Directed;-89
88;83;Directed;None
88;225877267718;Directed;-87
88;815;Directed;-81
88;84;Directed;None
88;85;Directed;None
89;811;Directed;None
89;812;Directed;None
89;813;Directed;None
89;81;Directed;None
89;827;Directed;None
176;183;Directed;-73
176;172;Directed;-85
176;1108;Directed;-69
82;88;Directed;-89
82;81;Directed;-78
82;86;Directed;-88
83;832;Directed;None
83;88;Directed;None
83;827;Directed;None
83;81;Directed;None
83;86;Directed;None
83;87;Directed;None
83;85;Directed;None
399;3197;Directed;None
399;3195;Directed;None
399;3187;Directed;None
399;3192;Directed;None
81;225877267718;Directed;-87
81;87;Directed;None
81;82;Directed;-77
81;83;Directed;None
81;813;Directed;None
81;86;Directed;-83
81;815;Directed;-90
81;85;Directed;None
86;87;Directed;None
86;818;Directed;-86
86;88;Directed;-73
86;82;Directed;-87
86;83;Directed;None
86;81;Directed;-83
86;225877267718;Directed;-83
86;815;Directed;-89
86;84;Directed;None
86;85;Directed;None
87;81;Directed;None
87;88;Directed;None
87;83;Directed;None
87;813;Directed;None
87;86;Directed;None
87;85;Directed;None
84;88;Directed;None
84;85;Directed;None
84;86;Directed;None
84;827;Directed;None
84;828;Directed;None
85;832;Directed;None
85;88;Directed;None
85;83;Directed;None
85;81;Directed;None
85;86;Directed;None
85;87;Directed;None
85;84;Directed;None
832;818;Directed;-84
832;88;Directed;-79
832;83;Directed;None
832;813;Directed;None
832;225877267718;Directed;-85
832;85;Directed;None
833;831;Directed;None
833;834;Directed;None
833;828;Directed;None
833;825;Directed;None
833;824;Directed;None
833;80;Directed;None
833;826;Directed;None
833;821;Directed;None
833;823;Directed;None
830;834;Directed;None
830;818;Directed;-88
830;825;Directed;-85
830;826;Directed;-88
830;815;Directed;-85
830;823;Directed;None
831;833;Directed;None
831;834;Directed;None
831;828;Directed;None
831;825;Directed;None
831;824;Directed;None
831;826;Directed;None
831;821;Directed;None
831;823;Directed;None
831;822;Directed;None
834;833;Directed;None
834;830;Directed;None
834;831;Directed;None
834;835;Directed;None
834;815;Directed;None
834;829;Directed;None
834;828;Directed;None
834;824;Directed;None
834;80;Directed;None
834;826;Directed;None
834;821;Directed;None
834;820;Directed;None
834;823;Directed;None
835;834;Directed;None
835;829;Directed;None
835;825;Directed;None
835;80;Directed;None
835;826;Directed;None
835;821;Directed;None
835;823;Directed;None
724;713;Directed;-83
524;54;Directed;-84
524;57;Directed;-85
524;56;Directed;-54
524;50;Directed;-81
524;53;Directed;-90
524;518;Directed;-84
524;526;Directed;-89
524;527;Directed;None
524;513;Directed;-82
524;528;Directed;None
524;36360816693;Directed;-88
525;515;Directed;None
525;58;Directed;-99
525;54;Directed;-93
525;50;Directed;-95
525;519;Directed;0
525;527;Directed;None
525;520;Directed;-88
525;523;Directed;-99
525;528;Directed;None
525;514;Directed;-103
526;524;Directed;-86
526;513;Directed;-70
526;57;Directed;-77
526;50;Directed;-83
527;5160;Directed;None
527;59;Directed;None
527;58;Directed;None
527;54;Directed;None
527;56;Directed;None
527;50;Directed;None
527;524;Directed;None
527;525;Directed;None
527;520;Directed;None
527;522;Directed;None
527;523;Directed;None
527;5164;Directed;None
527;513;Directed;None
527;512;Directed;None
527;528;Directed;None
527;514;Directed;None
520;59;Directed;0
520;58;Directed;-70
520;55;Directed;-72
520;54;Directed;-65
520;57;Directed;-81
520;50;Directed;-79
520;519;Directed;-64
520;525;Directed;-77
520;527;Directed;None
520;5;Directed;-78
520;510;Directed;-75
520;513;Directed;-80
520;515;Directed;None
520;516;Directed;-68
522;59;Directed;-99
522;58;Directed;-101
522;54;Directed;-94
522;50;Directed;-96
522;527;Directed;None
522;523;Directed;-83
522;513;Directed;-96
522;512;Directed;-101
522;528;Directed;None
523;5160;Directed;-72
523;58;Directed;-74
523;54;Directed;-62
523;527;Directed;None
523;522;Directed;-74
523;512;Directed;-77
528;58;Directed;None
528;54;Directed;None
528;56;Directed;None
528;50;Directed;None
528;524;Directed;None
528;527;Directed;None
528;520;Directed;None
528;522;Directed;None
528;523;Directed;None
528;513;Directed;None
528;512;Directed;None
528;514;Directed;None
723;76;Directed;-69
723;78;Directed;-43
723;712;Directed;-55
723;711;Directed;-57
723;72;Directed;-71
720;77;Directed;-66
720;716;Directed;-82
1133;151;Directed;-70
1133;1211;Directed;None
1133;182;Directed;-64
1133;183;Directed;None
1133;136;Directed;None
1133;139;Directed;-83
1133;1108;Directed;None
1133;1109;Directed;None
1132;1123;Directed;None
1132;1127;Directed;None
1130;1129;Directed;None
1130;140;Directed;-74
1130;1215;Directed;-83
1130;182;Directed;None
1130;183;Directed;None
1130;6;Directed;-34
1130;189;Directed;None
1130;1109;Directed;None
1137;183;Directed;-85
1137;172;Directed;-73
1137;194;Directed;-66
1136;178;Directed;-62
1136;130;Directed;None
1136;1134;Directed;0
1134;130;Directed;None
1134;1136;Directed;-88
1134;178;Directed;-74
178;194;Directed;None
178;130;Directed;None
178;1136;Directed;-62
178;179;Directed;-88
178;1134;Directed;-78
146;1129;Directed;None
146;144;Directed;None
146;145;Directed;None
146;1216;Directed;None
146;171;Directed;None
519;59;Directed;-99
519;54;Directed;-92
519;57;Directed;-93
519;510;Directed;-89
519;50;Directed;-91
519;525;Directed;-87
519;520;Directed;-67
519;523;Directed;-99
519;5;Directed;-102
519;515;Directed;None
519;516;Directed;-86
518;59;Directed;-88
518;58;Directed;-85
518;57;Directed;-62
518;56;Directed;-82
518;50;Directed;-79
518;53;Directed;-72
518;524;Directed;-76
518;527;Directed;None
518;520;Directed;-84
518;513;Directed;-75
518;36360816693;Directed;-89
2165;2200;Directed;None
2165;2206;Directed;-63
2165;2207;Directed;None
2165;2209;Directed;-68
2165;104459421554;Directed;-80
2165;2197;Directed;-79
2165;9;Directed;-80
510;59;Directed;-86
510;54;Directed;-84
510;50;Directed;-76
510;519;Directed;-71
510;527;Directed;None
510;520;Directed;-66
510;513;Directed;-88
513;5160;Directed;-82
513;59;Directed;-85
513;58;Directed;-84
513;5168;Directed;-86
513;54;Directed;-77
513;57;Directed;-79
513;56;Directed;0
513;50;Directed;-66
513;524;Directed;-85
513;518;Directed;-84
513;526;Directed;-76
513;527;Directed;None
513;520;Directed;-82
513;522;Directed;-86
513;523;Directed;-85
513;512;Directed;-81
513;528;Directed;None
513;36360816693;Directed;-84
512;5160;Directed;-75
512;5164;Directed;-83
512;58;Directed;-76
512;54;Directed;-70
512;50;Directed;-80
512;527;Directed;None
512;523;Directed;-75
512;513;Directed;-80
512;528;Directed;None
512;514;Directed;-68
515;59;Directed;None
515;58;Directed;None
515;55;Directed;None
515;50;Directed;None
515;519;Directed;None
515;525;Directed;None
515;527;Directed;None
515;520;Directed;None
515;516;Directed;None
514;5160;Directed;-81
514;5164;Directed;-88
514;58;Directed;-75
514;54;Directed;-64
514;50;Directed;-80
514;524;Directed;-89
514;525;Directed;-84
514;527;Directed;None
514;523;Directed;-83
514;512;Directed;-61
514;528;Directed;None
517;55;Directed;-81
517;515;Directed;None
517;520;Directed;-84
517;516;Directed;-68
516;59;Directed;-89
516;55;Directed;-73
516;519;Directed;-89
516;520;Directed;-67
516;515;Directed;None
516;517;Directed;-75
6;1130;Directed;-32
6;1101;Directed;None
6;184;Directed;-82
6;1215;Directed;-69
1223;173;Directed;-84
1223;148;Directed;-72
1223;184;Directed;-82
1222;184;Directed;-70
1221;153;Directed;None
1221;1208;Directed;None
1221;140;Directed;None
1221;156;Directed;None
1221;136;Directed;None
1221;139;Directed;None
1221;163;Directed;None
1220;139;Directed;-80
1220;1219;Directed;None
1220;180;Directed;-87
1220;1117;Directed;-58
1220;136;Directed;-81
4181;4174;Directed;-62
4181;4176;Directed;-65
4181;4172;Directed;-78
4181;4185;Directed;-77
4181;4183;Directed;-62
4181;4178;Directed;-58
4181;4184;Directed;-73
4181;4169;Directed;-71
4180;4182;Directed;None
4183;4174;Directed;-86
4183;4176;Directed;-80
